id	call
ENSMUSG00000073723	absent
ENSMUSG00000050810	absent
ENSMUSG00000066030	absent
ENSMUSG00000046262	absent
ENSMUSG00000036749	absent
ENSMUSG00000078508	absent
ENSMUSG00000070619	absent
ENSMUSG00000073721	absent
ENSMUSG00000028591	absent
ENSMUSG00000028589	absent
ENSMUSG00000078507	absent
ENSMUSG00000028593	absent
ENSMUSG00000078506	absent
ENSMUSG00000070609	absent
ENSMUSG00000078505	absent
ENSMUSG00000041735	absent
ENSMUSG00000078504	absent
ENSMUSG00000028602	absent
ENSMUSG00000078503	absent
ENSMUSG00000078502	absent
ENSMUSG00000058186	absent
ENSMUSG00000078500	absent
ENSMUSG00000066009	absent
ENSMUSG00000066007	absent
ENSMUSG00000070605	absent
ENSMUSG00000056300	absent
ENSMUSG00000063245	absent
ENSMUSG00000045699	absent
ENSMUSG00000086147	absent
ENSMUSG00000067919	absent
ENSMUSG00000067916	absent
ENSMUSG00000078498	absent
ENSMUSG00000078497	absent
ENSMUSG00000078496	absent
ENSMUSG00000065999	absent
ENSMUSG00000066000	absent
ENSMUSG00000062518	absent
ENSMUSG00000078495	absent
ENSMUSG00000059423	absent
ENSMUSG00000070583	absent
ENSMUSG00000029019	absent
ENSMUSG00000041616	absent
ENSMUSG00000029016	absent
ENSMUSG00000029009	absent
ENSMUSG00000029005	absent
ENSMUSG00000029001	absent
ENSMUSG00000041556	absent
ENSMUSG00000041544	absent
ENSMUSG00000028989	absent
ENSMUSG00000070577	absent
ENSMUSG00000028977	absent
ENSMUSG00000028971	absent
ENSMUSG00000073705	absent
ENSMUSG00000028996	absent
ENSMUSG00000087198	absent
ENSMUSG00000039936	absent
ENSMUSG00000039911	absent
ENSMUSG00000047875	absent
ENSMUSG00000062064	absent
ENSMUSG00000028972	absent
ENSMUSG00000039852	absent
ENSMUSG00000039838	absent
ENSMUSG00000028965	absent
ENSMUSG00000028963	absent
ENSMUSG00000028957	absent
ENSMUSG00000078491	absent
ENSMUSG00000028952	absent
ENSMUSG00000028950	absent
ENSMUSG00000039713	absent
ENSMUSG00000024793	absent
ENSMUSG00000028943	absent
ENSMUSG00000028940	absent
ENSMUSG00000042804	absent
ENSMUSG00000028946	absent
ENSMUSG00000058498	absent
ENSMUSG00000005045	absent
ENSMUSG00000028931	absent
ENSMUSG00000039577	absent
ENSMUSG00000039546	absent
ENSMUSG00000029027	absent
ENSMUSG00000039523	absent
ENSMUSG00000039492	absent
ENSMUSG00000029026	absent
ENSMUSG00000057751	absent
ENSMUSG00000039410	absent
ENSMUSG00000051276	absent
ENSMUSG00000046637	absent
ENSMUSG00000058183	absent
ENSMUSG00000048001	absent
ENSMUSG00000029055	absent
ENSMUSG00000029049	absent
ENSMUSG00000029054	absent
ENSMUSG00000078490	absent
ENSMUSG00000023153	absent
ENSMUSG00000073682	absent
ENSMUSG00000029061	absent
ENSMUSG00000074738	absent
ENSMUSG00000084845	absent
ENSMUSG00000042116	absent
ENSMUSG00000073680	absent
ENSMUSG00000078487	absent
ENSMUSG00000029072	absent
ENSMUSG00000029033	absent
ENSMUSG00000023571	absent
ENSMUSG00000050796	absent
ENSMUSG00000029075	absent
ENSMUSG00000041954	absent
ENSMUSG00000029074	absent
ENSMUSG00000059939	absent
ENSMUSG00000110404	absent
ENSMUSG00000078486	absent
ENSMUSG00000078485	absent
ENSMUSG00000096351	absent
ENSMUSG00000057021	absent
ENSMUSG00000008307	absent
ENSMUSG00000014529	absent
ENSMUSG00000040367	absent
ENSMUSG00000040429	absent
ENSMUSG00000053178	absent
ENSMUSG00000044674	absent
ENSMUSG00000028926	absent
ENSMUSG00000079666	absent
ENSMUSG00000073234	absent
ENSMUSG00000040473	absent
ENSMUSG00000015652	absent
ENSMUSG00000092094	absent
ENSMUSG00000040514	absent
ENSMUSG00000040537	absent
ENSMUSG00000002297	absent
ENSMUSG00000054099	absent
ENSMUSG00000040570	absent
ENSMUSG00000040584	absent
ENSMUSG00000028970	absent
ENSMUSG00000042508	absent
ENSMUSG00000056004	absent
ENSMUSG00000003974	absent
ENSMUSG00000069355	absent
ENSMUSG00000095710	absent
ENSMUSG00000091933	absent
ENSMUSG00000094025	absent
ENSMUSG00000095918	absent
ENSMUSG00000096846	absent
ENSMUSG00000095829	absent
ENSMUSG00000096732	absent
ENSMUSG00000095296	absent
ENSMUSG00000091903	absent
ENSMUSG00000094105	absent
ENSMUSG00000094205	absent
ENSMUSG00000094036	absent
ENSMUSG00000067848	absent
ENSMUSG00000028883	absent
ENSMUSG00000067855	absent
ENSMUSG00000063531	absent
ENSMUSG00000061601	absent
ENSMUSG00000033219	absent
ENSMUSG00000091255	absent
ENSMUSG00000072188	absent
ENSMUSG00000091897	absent
ENSMUSG00000099762	absent
ENSMUSG00000106445	absent
ENSMUSG00000096878	absent
ENSMUSG00000070933	absent
ENSMUSG00000069720	absent
ENSMUSG00000073208	absent
ENSMUSG00000040118	absent
ENSMUSG00000109903	absent
ENSMUSG00000091827	absent
ENSMUSG00000058643	absent
ENSMUSG00000028780	absent
ENSMUSG00000028777	absent
ENSMUSG00000057614	absent
ENSMUSG00000040003	absent
ENSMUSG00000039987	absent
ENSMUSG00000064280	absent
ENSMUSG00000048520	absent
ENSMUSG00000039883	absent
ENSMUSG00000044968	absent
ENSMUSG00000029015	absent
ENSMUSG00000106379	absent
ENSMUSG00000029004	absent
ENSMUSG00000048439	absent
ENSMUSG00000038319	absent
ENSMUSG00000028978	absent
ENSMUSG00000038295	absent
ENSMUSG00000038276	absent
ENSMUSG00000067724	absent
ENSMUSG00000038204	absent
ENSMUSG00000038199	absent
ENSMUSG00000028949	absent
ENSMUSG00000055235	absent
ENSMUSG00000028938	absent
ENSMUSG00000038072	absent
ENSMUSG00000054116	absent
ENSMUSG00000038056	absent
ENSMUSG00000038044	absent
ENSMUSG00000028933	absent
ENSMUSG00000056367	absent
ENSMUSG00000104824	absent
ENSMUSG00000095550	absent
ENSMUSG00000106627	absent
ENSMUSG00000096045	absent
ENSMUSG00000091049	absent
ENSMUSG00000067700	absent
ENSMUSG00000073119	absent
ENSMUSG00000073117	absent
ENSMUSG00000073116	absent
ENSMUSG00000051940	absent
ENSMUSG00000067698	absent
ENSMUSG00000059645	absent
ENSMUSG00000061576	absent
ENSMUSG00000048703	absent
ENSMUSG00000039106	absent
ENSMUSG00000039095	absent
ENSMUSG00000044681	absent
ENSMUSG00000002633	absent
ENSMUSG00000029130	absent
ENSMUSG00000010721	absent
ENSMUSG00000001566	absent
ENSMUSG00000025746	absent
ENSMUSG00000086815	absent
ENSMUSG00000044576	absent
ENSMUSG00000067642	absent
ENSMUSG00000073102	absent
ENSMUSG00000062372	absent
ENSMUSG00000029182	absent
ENSMUSG00000053194	absent
ENSMUSG00000049265	absent
ENSMUSG00000029177	absent
ENSMUSG00000029168	absent
ENSMUSG00000029165	absent
ENSMUSG00000029161	absent
ENSMUSG00000006642	absent
ENSMUSG00000029151	absent
ENSMUSG00000053856	absent
ENSMUSG00000062077	absent
ENSMUSG00000038676	absent
ENSMUSG00000107283	absent
ENSMUSG00000101678	absent
ENSMUSG00000106864	absent
ENSMUSG00000043059	absent
ENSMUSG00000029149	absent
ENSMUSG00000062761	absent
ENSMUSG00000029138	absent
ENSMUSG00000029141	absent
ENSMUSG00000106918	absent
ENSMUSG00000029134	absent
ENSMUSG00000093574	absent
ENSMUSG00000037426	absent
ENSMUSG00000011034	absent
ENSMUSG00000029112	absent
ENSMUSG00000097271	absent
ENSMUSG00000037313	absent
ENSMUSG00000070858	absent
ENSMUSG00000048142	absent
ENSMUSG00000045102	absent
ENSMUSG00000037224	absent
ENSMUSG00000109572	absent
ENSMUSG00000059866	absent
ENSMUSG00000001082	absent
ENSMUSG00000052783	absent
ENSMUSG00000051246	absent
ENSMUSG00000029101	absent
ENSMUSG00000044716	absent
ENSMUSG00000045318	absent
ENSMUSG00000067438	absent
ENSMUSG00000036596	absent
ENSMUSG00000029097	absent
ENSMUSG00000029096	absent
ENSMUSG00000036553	absent
ENSMUSG00000029095	absent
ENSMUSG00000029094	absent
ENSMUSG00000029093	absent
ENSMUSG00000043430	absent
ENSMUSG00000029196	absent
ENSMUSG00000050677	absent
ENSMUSG00000060708	absent
ENSMUSG00000029120	absent
ENSMUSG00000063646	absent
ENSMUSG00000117286	absent
ENSMUSG00000113373	absent
ENSMUSG00000029121	absent
ENSMUSG00000029122	absent
ENSMUSG00000050248	absent
ENSMUSG00000029123	absent
ENSMUSG00000062329	absent
ENSMUSG00000048450	absent
ENSMUSG00000029126	absent
ENSMUSG00000029127	absent
ENSMUSG00000051596	absent
ENSMUSG00000039358	absent
ENSMUSG00000046572	absent
ENSMUSG00000039315	absent
ENSMUSG00000051022	absent
ENSMUSG00000029128	absent
ENSMUSG00000049691	absent
ENSMUSG00000067285	absent
ENSMUSG00000061535	absent
ENSMUSG00000039765	absent
ENSMUSG00000029082	absent
ENSMUSG00000033036	absent
ENSMUSG00000048373	absent
ENSMUSG00000029086	absent
ENSMUSG00000039706	absent
ENSMUSG00000049530	absent
ENSMUSG00000015879	absent
ENSMUSG00000015880	absent
ENSMUSG00000031558	absent
ENSMUSG00000029088	absent
ENSMUSG00000045790	absent
ENSMUSG00000039252	absent
ENSMUSG00000029179	absent
ENSMUSG00000029188	absent
ENSMUSG00000029193	absent
ENSMUSG00000039178	absent
ENSMUSG00000029108	absent
ENSMUSG00000089992	absent
ENSMUSG00000037999	absent
ENSMUSG00000090326	absent
ENSMUSG00000090061	absent
ENSMUSG00000029174	absent
ENSMUSG00000044827	absent
ENSMUSG00000051498	absent
ENSMUSG00000037913	absent
ENSMUSG00000037890	absent
ENSMUSG00000105835	absent
ENSMUSG00000029204	absent
ENSMUSG00000029205	absent
ENSMUSG00000054598	absent
ENSMUSG00000029206	absent
ENSMUSG00000029223	absent
ENSMUSG00000037736	absent
ENSMUSG00000012520	absent
ENSMUSG00000092060	absent
ENSMUSG00000050010	absent
ENSMUSG00000037685	absent
ENSMUSG00000095346	absent
ENSMUSG00000094719	absent
ENSMUSG00000068082	absent
ENSMUSG00000037653	absent
ENSMUSG00000029158	absent
ENSMUSG00000001260	absent
ENSMUSG00000000560	absent
ENSMUSG00000049387	absent
ENSMUSG00000029211	absent
ENSMUSG00000029212	absent
ENSMUSG00000005220	absent
ENSMUSG00000072889	absent
ENSMUSG00000063935	absent
ENSMUSG00000060204	absent
ENSMUSG00000067220	absent
ENSMUSG00000067219	absent
ENSMUSG00000054892	absent
ENSMUSG00000063656	absent
ENSMUSG00000029219	absent
ENSMUSG00000029154	absent
ENSMUSG00000067206	absent
ENSMUSG00000029155	absent
ENSMUSG00000029228	absent
ENSMUSG00000035946	absent
ENSMUSG00000005672	absent
ENSMUSG00000029235	absent
ENSMUSG00000029236	absent
ENSMUSG00000091204	absent
ENSMUSG00000036403	absent
ENSMUSG00000036377	absent
ENSMUSG00000055923	absent
ENSMUSG00000063820	absent
ENSMUSG00000029248	absent
ENSMUSG00000053030	absent
ENSMUSG00000037605	absent
ENSMUSG00000099863	absent
ENSMUSG00000049537	absent
ENSMUSG00000029245	absent
ENSMUSG00000029253	absent
ENSMUSG00000029254	absent
ENSMUSG00000029255	absent
ENSMUSG00000061184	absent
ENSMUSG00000061259	absent
ENSMUSG00000072845	absent
ENSMUSG00000079451	absent
ENSMUSG00000048764	absent
ENSMUSG00000035861	absent
ENSMUSG00000054537	absent
ENSMUSG00000029268	absent
ENSMUSG00000106677	absent
ENSMUSG00000107180	absent
ENSMUSG00000029272	absent
ENSMUSG00000070702	absent
ENSMUSG00000063157	absent
ENSMUSG00000061937	absent
ENSMUSG00000061388	absent
ENSMUSG00000002240	absent
ENSMUSG00000009580	absent
ENSMUSG00000001622	absent
ENSMUSG00000007457	absent
ENSMUSG00000100704	absent
ENSMUSG00000007907	absent
ENSMUSG00000029280	absent
ENSMUSG00000029281	absent
ENSMUSG00000079439	absent
ENSMUSG00000079438	absent
ENSMUSG00000090302	absent
ENSMUSG00000064156	absent
ENSMUSG00000029282	absent
ENSMUSG00000029288	absent
ENSMUSG00000029286	absent
ENSMUSG00000067149	absent
ENSMUSG00000035528	absent
ENSMUSG00000043635	absent
ENSMUSG00000054932	absent
ENSMUSG00000029371	absent
ENSMUSG00000029372	absent
ENSMUSG00000029373	absent
ENSMUSG00000029379	absent
ENSMUSG00000029375	absent
ENSMUSG00000029380	absent
ENSMUSG00000058427	absent
ENSMUSG00000029376	absent
ENSMUSG00000035020	absent
ENSMUSG00000029377	absent
ENSMUSG00000029378	absent
ENSMUSG00000082361	absent
ENSMUSG00000034981	absent
ENSMUSG00000096035	absent
ENSMUSG00000029403	absent
ENSMUSG00000029410	absent
ENSMUSG00000050050	absent
ENSMUSG00000029381	absent
ENSMUSG00000045314	absent
ENSMUSG00000029384	absent
ENSMUSG00000096044	absent
ENSMUSG00000070686	absent
ENSMUSG00000107392	absent
ENSMUSG00000096230	absent
ENSMUSG00000072822	absent
ENSMUSG00000072821	absent
ENSMUSG00000096259	absent
ENSMUSG00000094560	absent
ENSMUSG00000095718	absent
ENSMUSG00000073497	absent
ENSMUSG00000074011	absent
ENSMUSG00000095074	absent
ENSMUSG00000095503	absent
ENSMUSG00000094195	absent
ENSMUSG00000092073	absent
ENSMUSG00000095954	absent
ENSMUSG00000096742	absent
ENSMUSG00000092166	absent
ENSMUSG00000095996	absent
ENSMUSG00000096066	absent
ENSMUSG00000079424	absent
ENSMUSG00000070677	absent
ENSMUSG00000079423	absent
ENSMUSG00000094043	absent
ENSMUSG00000096139	absent
ENSMUSG00000072814	absent
ENSMUSG00000072813	absent
ENSMUSG00000034687	absent
ENSMUSG00000046000	absent
ENSMUSG00000050553	absent
ENSMUSG00000035456	absent
ENSMUSG00000029337	absent
ENSMUSG00000057816	absent
ENSMUSG00000079416	absent
ENSMUSG00000029335	absent
ENSMUSG00000029334	absent
ENSMUSG00000089809	absent
ENSMUSG00000105078	absent
ENSMUSG00000050640	absent
ENSMUSG00000035266	absent
ENSMUSG00000035187	absent
ENSMUSG00000029330	absent
ENSMUSG00000046709	absent
ENSMUSG00000034573	absent
ENSMUSG00000029321	absent
ENSMUSG00000029320	absent
ENSMUSG00000029312	absent
ENSMUSG00000091034	absent
ENSMUSG00000053268	absent
ENSMUSG00000029307	absent
ENSMUSG00000029306	absent
ENSMUSG00000053863	absent
ENSMUSG00000034462	absent
ENSMUSG00000097392	absent
ENSMUSG00000072774	absent
ENSMUSG00000034438	absent
ENSMUSG00000079363	absent
ENSMUSG00000105096	absent
ENSMUSG00000104713	absent
ENSMUSG00000070639	absent
ENSMUSG00000034384	absent
ENSMUSG00000091096	absent
ENSMUSG00000043410	absent
ENSMUSG00000029283	absent
ENSMUSG00000029279	absent
ENSMUSG00000033805	absent
ENSMUSG00000033794	absent
ENSMUSG00000111375	absent
ENSMUSG00000106631	absent
ENSMUSG00000089798	absent
ENSMUSG00000029275	absent
ENSMUSG00000063447	absent
ENSMUSG00000029267	absent
ENSMUSG00000056531	absent
ENSMUSG00000105867	absent
ENSMUSG00000029491	absent
ENSMUSG00000029490	absent
ENSMUSG00000033615	absent
ENSMUSG00000055385	absent
ENSMUSG00000004821	absent
ENSMUSG00000090961	absent
ENSMUSG00000091624	absent
ENSMUSG00000067010	absent
ENSMUSG00000091450	absent
ENSMUSG00000090688	absent
ENSMUSG00000091635	absent
ENSMUSG00000091059	absent
ENSMUSG00000091375	absent
ENSMUSG00000092080	absent
ENSMUSG00000091879	absent
ENSMUSG00000072763	absent
ENSMUSG00000072762	absent
ENSMUSG00000090015	absent
ENSMUSG00000066613	absent
ENSMUSG00000090963	absent
ENSMUSG00000109771	absent
ENSMUSG00000064247	absent
ENSMUSG00000033434	absent
ENSMUSG00000023284	absent
ENSMUSG00000014668	absent
ENSMUSG00000007080	absent
ENSMUSG00000029503	absent
ENSMUSG00000072754	absent
ENSMUSG00000043323	absent
ENSMUSG00000033316	absent
ENSMUSG00000043510	absent
ENSMUSG00000029521	absent
ENSMUSG00000033209	absent
ENSMUSG00000096949	absent
ENSMUSG00000066975	absent
ENSMUSG00000029343	absent
ENSMUSG00000042328	absent
ENSMUSG00000051503	absent
ENSMUSG00000029348	absent
ENSMUSG00000058153	absent
ENSMUSG00000072722	absent
ENSMUSG00000072720	absent
ENSMUSG00000042249	absent
ENSMUSG00000042240	absent
ENSMUSG00000029352	absent
ENSMUSG00000066964	absent
ENSMUSG00000042216	absent
ENSMUSG00000053873	absent
ENSMUSG00000063430	absent
ENSMUSG00000042184	absent
ENSMUSG00000054675	absent
ENSMUSG00000048163	absent
ENSMUSG00000042121	absent
ENSMUSG00000042096	absent
ENSMUSG00000042078	absent
ENSMUSG00000042010	absent
ENSMUSG00000042002	absent
ENSMUSG00000066952	absent
ENSMUSG00000041930	absent
ENSMUSG00000014158	absent
ENSMUSG00000002486	absent
ENSMUSG00000072694	absent
ENSMUSG00000029564	absent
ENSMUSG00000072693	absent
ENSMUSG00000029544	absent
ENSMUSG00000054256	absent
ENSMUSG00000029522	absent
ENSMUSG00000041609	absent
ENSMUSG00000029516	absent
ENSMUSG00000079278	absent
ENSMUSG00000043913	absent
ENSMUSG00000063919	absent
ENSMUSG00000066894	absent
ENSMUSG00000061578	absent
ENSMUSG00000029361	absent
ENSMUSG00000029359	absent
ENSMUSG00000046607	absent
ENSMUSG00000032850	absent
ENSMUSG00000018076	absent
ENSMUSG00000018263	absent
ENSMUSG00000029595	absent
ENSMUSG00000029601	absent
ENSMUSG00000029600	absent
ENSMUSG00000094282	absent
ENSMUSG00000029602	absent
ENSMUSG00000029603	absent
ENSMUSG00000032690	absent
ENSMUSG00000032661	absent
ENSMUSG00000066867	absent
ENSMUSG00000001166	absent
ENSMUSG00000053765	absent
ENSMUSG00000001168	absent
ENSMUSG00000066861	absent
ENSMUSG00000032623	absent
ENSMUSG00000029608	absent
ENSMUSG00000042744	absent
ENSMUSG00000029452	absent
ENSMUSG00000062438	absent
ENSMUSG00000072647	absent
ENSMUSG00000105340	absent
ENSMUSG00000042647	absent
ENSMUSG00000029456	absent
ENSMUSG00000042594	absent
ENSMUSG00000044134	absent
ENSMUSG00000042589	absent
ENSMUSG00000013936	absent
ENSMUSG00000043036	absent
ENSMUSG00000064267	absent
ENSMUSG00000038593	absent
ENSMUSG00000038569	absent
ENSMUSG00000029466	absent
ENSMUSG00000029469	absent
ENSMUSG00000029468	absent
ENSMUSG00000029471	absent
ENSMUSG00000029475	absent
ENSMUSG00000029477	absent
ENSMUSG00000029449	absent
ENSMUSG00000038384	absent
ENSMUSG00000029442	absent
ENSMUSG00000038342	absent
ENSMUSG00000029437	absent
ENSMUSG00000063409	absent
ENSMUSG00000029433	absent
ENSMUSG00000029431	absent
ENSMUSG00000114278	absent
ENSMUSG00000029414	absent
ENSMUSG00000045502	absent
ENSMUSG00000049241	absent
ENSMUSG00000105875	absent
ENSMUSG00000061882	absent
ENSMUSG00000029408	absent
ENSMUSG00000029406	absent
ENSMUSG00000038126	absent
ENSMUSG00000047635	absent
ENSMUSG00000029392	absent
ENSMUSG00000029386	absent
ENSMUSG00000038011	absent
ENSMUSG00000037979	absent
ENSMUSG00000079215	absent
ENSMUSG00000037962	absent
ENSMUSG00000070498	absent
ENSMUSG00000034324	absent
ENSMUSG00000034310	absent
ENSMUSG00000081683	absent
ENSMUSG00000029423	absent
ENSMUSG00000029420	absent
ENSMUSG00000044017	absent
ENSMUSG00000029436	absent
ENSMUSG00000051034	absent
ENSMUSG00000034219	absent
ENSMUSG00000025537	absent
ENSMUSG00000034173	absent
ENSMUSG00000095789	absent
ENSMUSG00000034110	absent
ENSMUSG00000060371	absent
ENSMUSG00000052014	absent
ENSMUSG00000034040	absent
ENSMUSG00000029673	absent
ENSMUSG00000015944	absent
ENSMUSG00000015942	absent
ENSMUSG00000063146	absent
ENSMUSG00000085957	absent
ENSMUSG00000040751	absent
ENSMUSG00000029674	absent
ENSMUSG00000029675	absent
ENSMUSG00000040576	absent
ENSMUSG00000008843	absent
ENSMUSG00000047501	absent
ENSMUSG00000007207	absent
ENSMUSG00000043614	absent
ENSMUSG00000049551	absent
ENSMUSG00000040013	absent
ENSMUSG00000053388	absent
ENSMUSG00000039959	absent
ENSMUSG00000070464	absent
ENSMUSG00000019178	absent
ENSMUSG00000039860	absent
ENSMUSG00000029699	absent
ENSMUSG00000004948	absent
ENSMUSG00000004947	absent
ENSMUSG00000042985	absent
ENSMUSG00000006143	absent
ENSMUSG00000004952	absent
ENSMUSG00000039754	absent
ENSMUSG00000039747	absent
ENSMUSG00000005057	absent
ENSMUSG00000005474	absent
ENSMUSG00000004415	absent
ENSMUSG00000001739	absent
ENSMUSG00000037428	absent
ENSMUSG00000037390	absent
ENSMUSG00000118522	absent
ENSMUSG00000094840	absent
ENSMUSG00000023328	absent
ENSMUSG00000037344	absent
ENSMUSG00000079173	absent
ENSMUSG00000029711	absent
ENSMUSG00000029712	absent
ENSMUSG00000089984	absent
ENSMUSG00000093445	absent
ENSMUSG00000029720	absent
ENSMUSG00000079165	absent
ENSMUSG00000047182	absent
ENSMUSG00000045348	absent
ENSMUSG00000029723	absent
ENSMUSG00000037108	absent
ENSMUSG00000056966	absent
ENSMUSG00000075599	absent
ENSMUSG00000079156	absent
ENSMUSG00000075598	absent
ENSMUSG00000037007	absent
ENSMUSG00000049285	absent
ENSMUSG00000047592	absent
ENSMUSG00000050552	absent
ENSMUSG00000036948	absent
ENSMUSG00000075593	absent
ENSMUSG00000106247	absent
ENSMUSG00000029510	absent
ENSMUSG00000036928	absent
ENSMUSG00000109713	absent
ENSMUSG00000036898	absent
ENSMUSG00000029526	absent
ENSMUSG00000056014	absent
ENSMUSG00000094504	absent
ENSMUSG00000025856	absent
ENSMUSG00000025855	absent
ENSMUSG00000025857	absent
ENSMUSG00000056413	absent
ENSMUSG00000029541	absent
ENSMUSG00000053553	absent
ENSMUSG00000044092	absent
ENSMUSG00000053647	absent
ENSMUSG00000053581	absent
ENSMUSG00000029546	absent
ENSMUSG00000036718	absent
ENSMUSG00000098140	absent
ENSMUSG00000048988	absent
ENSMUSG00000029557	absent
ENSMUSG00000106350	absent
ENSMUSG00000036599	absent
ENSMUSG00000036586	absent
ENSMUSG00000036565	absent
ENSMUSG00000036555	absent
ENSMUSG00000050022	absent
ENSMUSG00000036526	absent
ENSMUSG00000039683	absent
ENSMUSG00000029576	absent
ENSMUSG00000074817	absent
ENSMUSG00000050822	absent
ENSMUSG00000039477	absent
ENSMUSG00000066640	absent
ENSMUSG00000090981	absent
ENSMUSG00000061898	absent
ENSMUSG00000029586	absent
ENSMUSG00000039296	absent
ENSMUSG00000029587	absent
ENSMUSG00000046658	absent
ENSMUSG00000093910	absent
ENSMUSG00000001844	absent
ENSMUSG00000010825	absent
ENSMUSG00000118332	absent
ENSMUSG00000083012	absent
ENSMUSG00000018001	absent
ENSMUSG00000051306	absent
ENSMUSG00000029607	absent
ENSMUSG00000079109	absent
ENSMUSG00000104633	absent
ENSMUSG00000075569	absent
ENSMUSG00000029618	absent
ENSMUSG00000052271	absent
ENSMUSG00000066621	absent
ENSMUSG00000059991	absent
ENSMUSG00000043388	absent
ENSMUSG00000038770	absent
ENSMUSG00000061707	absent
ENSMUSG00000029620	absent
ENSMUSG00000029627	absent
ENSMUSG00000055991	absent
ENSMUSG00000070419	absent
ENSMUSG00000038656	absent
ENSMUSG00000075552	absent
ENSMUSG00000075551	absent
ENSMUSG00000104752	absent
ENSMUSG00000096798	absent
ENSMUSG00000095040	absent
ENSMUSG00000029636	absent
ENSMUSG00000096344	absent
ENSMUSG00000096527	absent
ENSMUSG00000079093	absent
ENSMUSG00000041505	absent
ENSMUSG00000079091	absent
ENSMUSG00000096664	absent
ENSMUSG00000095557	absent
