id	minimum_pValue	call	cutoff
ENSG00000250073	4.89E-10	present	0.05
ENSG00000250074	0.046720826	present	0.05
ENSG00000250075	0.001967504	present	0.05
ENSG00000250076	0.327913217	absent	0.05
ENSG00000250078	1.89E-05	present	0.05
ENSG00000250079	0.621479582	absent	0.05
ENSG00000250080	0.875120067	absent	0.05
ENSG00000250081	6.71E-05	present	0.05
ENSG00000250082	0.069002611	absent	0.05
ENSG00000250084	0.005423479	present	0.05
ENSG00000250088	NA	absent	0.05
ENSG00000250090	9.04E-08	present	0.05
ENSG00000250091	0.000198146	present	0.05
ENSG00000250092	0.159995027	absent	0.05
ENSG00000250095	0.030670207	present	0.05
ENSG00000250098	1.26E-07	present	0.05
ENSG00000250099	0.567298766	absent	0.05
ENSG00000250100	0.216056333	absent	0.05
ENSG00000250101	0.001563891	present	0.05
ENSG00000250102	0.054181533	absent	0.05
ENSG00000250103	0.000256333	present	0.05
ENSG00000250105	0.309808487	absent	0.05
ENSG00000250106	0.011704273	present	0.05
ENSG00000250107	0.020864042	present	0.05
ENSG00000250111	0.00012445	present	0.05
ENSG00000250114	0.007887563	present	0.05
ENSG00000250115	2.38E-06	present	0.05
ENSG00000250116	8.61E-05	present	0.05
ENSG00000250118	0.003404788	present	0.05
ENSG00000250120	3.30E-05	present	0.05
ENSG00000250122	0.101123702	absent	0.05
ENSG00000250124	0.976326422	absent	0.05
ENSG00000250125	0.012030456	present	0.05
ENSG00000250126	0.00010471	present	0.05
ENSG00000250127	0.386970249	absent	0.05
ENSG00000250129	0.007779439	present	0.05
ENSG00000250130	0.002080581	present	0.05
ENSG00000250131	0.000452432	present	0.05
ENSG00000250132	9.85E-07	present	0.05
ENSG00000250133	0.70716172	absent	0.05
ENSG00000250135	4.05E-05	present	0.05
ENSG00000250137	5.72E-09	present	0.05
ENSG00000250138	2.51E-06	present	0.05
ENSG00000250140	0.063845638	absent	0.05
ENSG00000250141	2.55E-06	present	0.05
ENSG00000250144	0.000120799	present	0.05
ENSG00000250145	0.533220543	absent	0.05
ENSG00000250147	0.461818023	absent	0.05
ENSG00000250148	0.810788352	absent	0.05
ENSG00000250149	0.054071419	absent	0.05
ENSG00000250150	0.516556143	absent	0.05
ENSG00000250151	1.72E-13	present	0.05
ENSG00000250155	2.68E-09	present	0.05
ENSG00000250156	0.239781568	absent	0.05
ENSG00000250158	0.021755772	present	0.05
ENSG00000250159	4.94E-05	present	0.05
ENSG00000250161	NA	absent	0.05
ENSG00000250162	NA	absent	0.05
ENSG00000250164	0.115241678	absent	0.05
ENSG00000250166	0.043045939	present	0.05
ENSG00000250167	0.000366005	present	0.05
ENSG00000250169	0.087089847	absent	0.05
ENSG00000250170	0.000739248	present	0.05
ENSG00000250173	0.000456138	present	0.05
ENSG00000250174	0.00011626	present	0.05
ENSG00000250180	0.059199006	absent	0.05
ENSG00000250182	9.15E-10	present	0.05
ENSG00000250183	0.576529132	absent	0.05
ENSG00000250185	0.552144656	absent	0.05
ENSG00000250186	0.023886318	present	0.05
ENSG00000250189	0.249320234	absent	0.05
ENSG00000250190	0.215091763	absent	0.05
ENSG00000250191	0.304283781	absent	0.05
ENSG00000250192	0.141937485	absent	0.05
ENSG00000250193	0.250533316	absent	0.05
ENSG00000250194	0.058453851	absent	0.05
ENSG00000250195	6.23E-08	present	0.05
ENSG00000250197	3.97E-05	present	0.05
ENSG00000250198	0.009630316	present	0.05
ENSG00000250200	NA	absent	0.05
ENSG00000250202	0.216073075	absent	0.05
ENSG00000250204	NA	absent	0.05
ENSG00000250205	0.004147966	present	0.05
ENSG00000250207	0.507650431	absent	0.05
ENSG00000250208	3.82E-07	present	0.05
ENSG00000250210	1	absent	0.05
ENSG00000250213	NA	absent	0.05
ENSG00000250214	0.000135	present	0.05
ENSG00000250215	0.482940386	absent	0.05
ENSG00000250218	4.22E-05	present	0.05
ENSG00000250219	0.168753338	absent	0.05
ENSG00000250220	3.65E-05	present	0.05
ENSG00000250221	0.14620931	absent	0.05
ENSG00000250222	2.33E-06	present	0.05
ENSG00000250223	0.000374768	present	0.05
ENSG00000250227	0.000695758	present	0.05
ENSG00000250229	NA	absent	0.05
ENSG00000250230	0.000169431	present	0.05
ENSG00000250231	NA	absent	0.05
ENSG00000250234	0.004490089	present	0.05
ENSG00000250237	5.24E-07	present	0.05
ENSG00000250238	0.555418578	absent	0.05
ENSG00000250240	0.001104627	present	0.05
ENSG00000250241	0.007877905	present	0.05
ENSG00000250242	0.03143361	present	0.05
ENSG00000250243	2.16E-05	present	0.05
ENSG00000250244	0.009619659	present	0.05
ENSG00000250247	0.256707005	absent	0.05
ENSG00000250249	0.006902762	present	0.05
ENSG00000250250	3.74E-05	present	0.05
ENSG00000250251	1.05E-15	present	0.05
ENSG00000250252	0.199381174	absent	0.05
ENSG00000250253	0.940170004	absent	0.05
ENSG00000250254	0.000889809	present	0.05
ENSG00000250256	0.101142601	absent	0.05
ENSG00000250257	0.181587464	absent	0.05
ENSG00000250258	2.13E-05	present	0.05
ENSG00000250259	0.023187124	present	0.05
ENSG00000250260	0.136845666	absent	0.05
ENSG00000250261	0.001602639	present	0.05
ENSG00000250263	0.956447093	absent	0.05
ENSG00000250264	8.51E-12	present	0.05
ENSG00000250266	8.11E-09	present	0.05
ENSG00000250267	0.040563265	present	0.05
ENSG00000250268	NA	absent	0.05
ENSG00000250271	7.38E-09	present	0.05
ENSG00000250272	0.453367956	absent	0.05
ENSG00000250273	8.16E-11	present	0.05
ENSG00000250274	0.0010101	present	0.05
ENSG00000250277	0.787449616	absent	0.05
ENSG00000250280	0.00518312	present	0.05
ENSG00000250282	0.000610822	present	0.05
ENSG00000250284	0.101052124	absent	0.05
ENSG00000250286	0.001940756	present	0.05
ENSG00000250289	2.89E-08	present	0.05
ENSG00000250290	0.272571469	absent	0.05
ENSG00000250292	0.251971305	absent	0.05
ENSG00000250293	0.26799194	absent	0.05
ENSG00000250295	3.89E-07	present	0.05
ENSG00000250298	0.321186707	absent	0.05
ENSG00000250299	7.93E-10	present	0.05
ENSG00000250300	0.077960341	absent	0.05
ENSG00000250302	0.006528185	present	0.05
ENSG00000250303	4.85E-09	present	0.05
ENSG00000250304	0.931122706	absent	0.05
ENSG00000250305	2.69E-08	present	0.05
ENSG00000250306	0.029954016	present	0.05
ENSG00000250307	0.407020339	absent	0.05
ENSG00000250308	0.606993066	absent	0.05
ENSG00000250309	0.043814725	present	0.05
ENSG00000250310	0.107483851	absent	0.05
ENSG00000250312	1.14E-08	present	0.05
ENSG00000250313	0.449983083	absent	0.05
ENSG00000250315	0.008497956	present	0.05
ENSG00000250316	0.999685561	absent	0.05
ENSG00000250317	8.17E-16	present	0.05
ENSG00000250318	4.61E-09	present	0.05
ENSG00000250319	0.192943312	absent	0.05
ENSG00000250320	1.05E-08	present	0.05
ENSG00000250321	NA	absent	0.05
ENSG00000250322	3.18E-07	present	0.05
ENSG00000250324	0.002073938	present	0.05
ENSG00000250325	0.071012665	absent	0.05
ENSG00000250326	8.75E-06	present	0.05
ENSG00000250327	1.66E-06	present	0.05
ENSG00000250328	1.88E-09	present	0.05
ENSG00000250329	0.004029551	present	0.05
ENSG00000250330	0.039925996	present	0.05
ENSG00000250331	0.026836951	present	0.05
ENSG00000250332	0.456616616	absent	0.05
ENSG00000250333	1.07E-05	present	0.05
ENSG00000250334	6.36E-05	present	0.05
ENSG00000250337	0.01916396	present	0.05
ENSG00000250338	0.173914706	absent	0.05
ENSG00000250339	0.014277289	present	0.05
ENSG00000250340	0.01408857	present	0.05
ENSG00000250341	0.579588056	absent	0.05
ENSG00000250342	4.75E-06	present	0.05
ENSG00000250343	0.000982643	present	0.05
ENSG00000250344	0.002584894	present	0.05
ENSG00000250345	0.000144725	present	0.05
ENSG00000250346	0.286880418	absent	0.05
ENSG00000250347	0.003532225	present	0.05
ENSG00000250348	0.00093766	present	0.05
ENSG00000250349	0.000330493	present	0.05
ENSG00000250350	4.23E-07	present	0.05
ENSG00000250351	0.244997502	absent	0.05
ENSG00000250354	0.026225957	present	0.05
ENSG00000250356	0.178509526	absent	0.05
ENSG00000250357	0.010350439	present	0.05
ENSG00000250358	0.016060345	present	0.05
ENSG00000250359	0.264172723	absent	0.05
ENSG00000250360	0.041610277	present	0.05
ENSG00000250361	8.65E-11	present	0.05
ENSG00000250362	0.033679871	present	0.05
ENSG00000250363	0.939660489	absent	0.05
ENSG00000250365	3.04E-08	present	0.05
ENSG00000250366	0.127501856	absent	0.05
ENSG00000250371	0.15691486	absent	0.05
ENSG00000250372	0.296193314	absent	0.05
ENSG00000250374	0.355854693	absent	0.05
ENSG00000250375	0.250389357	absent	0.05
ENSG00000250376	7.21E-05	present	0.05
ENSG00000250377	0.183728818	absent	0.05
ENSG00000250378	0.013850453	present	0.05
ENSG00000250379	0.000148465	present	0.05
ENSG00000250381	NA	absent	0.05
ENSG00000250383	0.000564221	present	0.05
ENSG00000250384	0.001474425	present	0.05
ENSG00000250385	0.470487919	absent	0.05
ENSG00000250386	NA	absent	0.05
ENSG00000250387	0.001478111	present	0.05
ENSG00000250389	0.000493374	present	0.05
ENSG00000250390	0.002371289	present	0.05
ENSG00000250391	0.602655667	absent	0.05
ENSG00000250392	0.024716858	present	0.05
ENSG00000250393	0.000631251	present	0.05
ENSG00000250397	6.12E-05	present	0.05
ENSG00000250398	0.115236248	absent	0.05
ENSG00000250402	0.528925493	absent	0.05
ENSG00000250403	0.262212909	absent	0.05
ENSG00000250405	0.769732185	absent	0.05
ENSG00000250406	0.432800846	absent	0.05
ENSG00000250407	0.092880123	absent	0.05
ENSG00000250409	0.004614259	present	0.05
ENSG00000250410	1.00E-07	present	0.05
ENSG00000250412	0.000552851	present	0.05
ENSG00000250413	5.70E-06	present	0.05
ENSG00000250415	0.113002899	absent	0.05
ENSG00000250416	0.981946741	absent	0.05
ENSG00000250417	0.06609613	absent	0.05
ENSG00000250418	0.020384051	present	0.05
ENSG00000250420	0.018068979	present	0.05
ENSG00000250421	0.000156885	present	0.05
ENSG00000250422	0.14702285	absent	0.05
ENSG00000250423	0.034485057	present	0.05
ENSG00000250424	0.000193265	present	0.05
ENSG00000250425	0.25052217	absent	0.05
ENSG00000250426	0.026441827	present	0.05
ENSG00000250427	0.005376865	present	0.05
ENSG00000250428	0.630215389	absent	0.05
ENSG00000250430	0.000151439	present	0.05
ENSG00000250431	4.03E-10	present	0.05
ENSG00000250432	0.003300248	present	0.05
ENSG00000250433	0.500986978	absent	0.05
ENSG00000250436	0.052324638	absent	0.05
ENSG00000250437	0.016475675	present	0.05
ENSG00000250438	0.274426413	absent	0.05
ENSG00000250441	0.004729327	present	0.05
ENSG00000250442	0.693153761	absent	0.05
ENSG00000250444	0.169516244	absent	0.05
ENSG00000250446	3.10E-05	present	0.05
ENSG00000250447	0.341066778	absent	0.05
ENSG00000250448	0.778089266	absent	0.05
ENSG00000250451	0.001703453	present	0.05
ENSG00000250453	0.022822636	present	0.05
ENSG00000250455	NA	absent	0.05
ENSG00000250456	0.40440077	absent	0.05
ENSG00000250458	7.08E-05	present	0.05
ENSG00000250461	8.90E-06	present	0.05
ENSG00000250462	7.09E-11	present	0.05
ENSG00000250464	0.410691813	absent	0.05
ENSG00000250467	0.656551525	absent	0.05
ENSG00000250470	0.013722204	present	0.05
ENSG00000250471	0.083251996	absent	0.05
ENSG00000250472	0.023063365	present	0.05
ENSG00000250473	3.97E-05	present	0.05
ENSG00000250474	7.40E-06	present	0.05
ENSG00000250475	0.360894438	absent	0.05
ENSG00000250476	0.002223683	present	0.05
ENSG00000250479	7.49E-18	present	0.05
ENSG00000250480	0.624312287	absent	0.05
ENSG00000250481	0.953421688	absent	0.05
ENSG00000250482	0.046658439	present	0.05
ENSG00000250483	0.014631949	present	0.05
ENSG00000250484	0.922964243	absent	0.05
ENSG00000250485	0.634645278	absent	0.05
ENSG00000250486	8.24E-06	present	0.05
ENSG00000250488	0.202273571	absent	0.05
ENSG00000250490	0.000627327	present	0.05
ENSG00000250492	0.92163648	absent	0.05
ENSG00000250493	0.424960795	absent	0.05
ENSG00000250494	NA	absent	0.05
ENSG00000250496	0.088694759	absent	0.05
ENSG00000250497	0.384542962	absent	0.05
ENSG00000250500	0.750793119	absent	0.05
ENSG00000250501	0.157900576	absent	0.05
ENSG00000250503	NA	absent	0.05
ENSG00000250504	0.015103854	present	0.05
ENSG00000250505	0.590566036	absent	0.05
ENSG00000250506	3.33E-12	present	0.05
ENSG00000250507	0.000419776	present	0.05
ENSG00000250508	2.31E-05	present	0.05
ENSG00000250509	6.07E-06	present	0.05
ENSG00000250510	5.64E-12	present	0.05
ENSG00000250511	0.119715861	absent	0.05
ENSG00000250514	0.311569911	absent	0.05
ENSG00000250515	NA	absent	0.05
ENSG00000250516	0.457737482	absent	0.05
ENSG00000250517	0.952649144	absent	0.05
ENSG00000250519	5.84E-05	present	0.05
ENSG00000250522	1.06E-05	present	0.05
ENSG00000250523	0.195072533	absent	0.05
ENSG00000250524	0.880332871	absent	0.05
ENSG00000250526	0.000956319	present	0.05
ENSG00000250529	NA	absent	0.05
ENSG00000250532	0.512710453	absent	0.05
ENSG00000250535	0.000823865	present	0.05
ENSG00000250536	0.079548048	absent	0.05
ENSG00000250538	0.25946372	absent	0.05
ENSG00000250539	0.001771277	present	0.05
ENSG00000250540	0.003459361	present	0.05
ENSG00000250541	0.000196288	present	0.05
ENSG00000250543	0.824871534	absent	0.05
ENSG00000250544	0.748697521	absent	0.05
ENSG00000250546	0.566804994	absent	0.05
ENSG00000250547	0.641021328	absent	0.05
ENSG00000250548	0.000477825	present	0.05
ENSG00000250550	0.579676273	absent	0.05
ENSG00000250551	0.00083266	present	0.05
ENSG00000250555	NA	absent	0.05
ENSG00000250556	0.054032176	absent	0.05
ENSG00000250560	NA	absent	0.05
ENSG00000250561	0.287431007	absent	0.05
ENSG00000250562	0.005311506	present	0.05
ENSG00000250563	0.569527039	absent	0.05
ENSG00000250564	0.011225999	present	0.05
ENSG00000250565	3.00E-09	present	0.05
ENSG00000250566	0.00408643	present	0.05
ENSG00000250567	0.001062814	present	0.05
ENSG00000250568	0.0001161	present	0.05
ENSG00000250569	0.000111632	present	0.05
ENSG00000250571	6.25E-13	present	0.05
ENSG00000250572	0.085933843	absent	0.05
ENSG00000250573	0.338852726	absent	0.05
ENSG00000250574	0.007052626	present	0.05
ENSG00000250575	4.32E-09	present	0.05
ENSG00000250576	0.377046707	absent	0.05
ENSG00000250577	0.007451732	present	0.05
ENSG00000250579	0.187921108	absent	0.05
ENSG00000250580	0.000291135	present	0.05
ENSG00000250582	0.001724268	present	0.05
ENSG00000250583	0.004234819	present	0.05
ENSG00000250584	0.071139811	absent	0.05
ENSG00000250585	0.108975431	absent	0.05
ENSG00000250587	0.895028201	absent	0.05
ENSG00000250590	0.016211587	present	0.05
ENSG00000250591	0.200368124	absent	0.05
ENSG00000250592	3.37E-07	present	0.05
ENSG00000250594	NA	absent	0.05
ENSG00000250596	0.000415746	present	0.05
ENSG00000250597	0.000391134	present	0.05
ENSG00000250600	0.000325593	present	0.05
ENSG00000250602	2.88E-06	present	0.05
ENSG00000250603	0.024383068	present	0.05
ENSG00000250604	0.176882535	absent	0.05
ENSG00000250608	1.05E-06	present	0.05
ENSG00000250609	0.030921782	present	0.05
ENSG00000250611	NA	absent	0.05
ENSG00000250612	0.731787027	absent	0.05
ENSG00000250613	0.032949894	present	0.05
ENSG00000250614	0.000633582	present	0.05
ENSG00000250615	1.16E-11	present	0.05
ENSG00000250616	2.50E-05	present	0.05
ENSG00000250618	NA	absent	0.05
ENSG00000250619	0.137502158	absent	0.05
ENSG00000250620	0.085967341	absent	0.05
ENSG00000250622	0.032822307	present	0.05
ENSG00000250623	0.241302842	absent	0.05
ENSG00000250624	0.002132561	present	0.05
ENSG00000250625	0.978611969	absent	0.05
ENSG00000250626	0.00558932	present	0.05
ENSG00000250627	NA	absent	0.05
ENSG00000250629	0.000100353	present	0.05
ENSG00000250630	0.029412027	present	0.05
ENSG00000250632	0.14665374	absent	0.05
ENSG00000250634	0.050910057	absent	0.05
ENSG00000250635	0.006715073	present	0.05
ENSG00000250636	0.449318169	absent	0.05
ENSG00000250637	0.96330978	absent	0.05
ENSG00000250640	0.095810816	absent	0.05
ENSG00000250641	0.032982972	present	0.05
ENSG00000250642	NA	absent	0.05
ENSG00000250643	0.021952167	present	0.05
ENSG00000250644	1.94E-12	present	0.05
ENSG00000250645	7.79E-09	present	0.05
ENSG00000250646	0.000667843	present	0.05
ENSG00000250650	NA	absent	0.05
ENSG00000250651	0.026134482	present	0.05
ENSG00000250654	2.66E-05	present	0.05
ENSG00000250655	0.991777972	absent	0.05
ENSG00000250656	0.010703545	present	0.05
ENSG00000250657	0.516043091	absent	0.05
ENSG00000250658	0.039111079	present	0.05
ENSG00000250659	2.67E-07	present	0.05
ENSG00000250662	2.56E-06	present	0.05
ENSG00000250665	0.143087348	absent	0.05
ENSG00000250666	2.48E-08	present	0.05
ENSG00000250667	NA	absent	0.05
ENSG00000250668	0.248896676	absent	0.05
ENSG00000250669	0.000508325	present	0.05
ENSG00000250670	0.752023683	absent	0.05
ENSG00000250672	NA	absent	0.05
ENSG00000250673	0.000626218	present	0.05
ENSG00000250674	0.056087827	absent	0.05
ENSG00000250677	1.02E-09	present	0.05
ENSG00000250678	0.040368428	present	0.05
ENSG00000250681	0.001350803	present	0.05
ENSG00000250682	0.030144865	present	0.05
ENSG00000250684	0.001922565	present	0.05
ENSG00000250685	0.164507492	absent	0.05
ENSG00000250686	1.59E-06	present	0.05
ENSG00000250687	2.79E-14	present	0.05
ENSG00000250688	4.08E-14	present	0.05
ENSG00000250692	8.95E-06	present	0.05
ENSG00000250693	0.365745795	absent	0.05
ENSG00000250694	0.08023531	absent	0.05
ENSG00000250696	0.010473951	present	0.05
ENSG00000250697	0.000418636	present	0.05
ENSG00000250698	3.67E-05	present	0.05
ENSG00000250699	0.006229532	present	0.05
ENSG00000250703	1.07E-05	present	0.05
ENSG00000250704	0.026933816	present	0.05
ENSG00000250705	0.053995797	absent	0.05
ENSG00000250706	0.037822714	present	0.05
ENSG00000250708	5.83E-05	present	0.05
ENSG00000250709	0.020280835	present	0.05
ENSG00000250710	0.026505347	present	0.05
ENSG00000250711	3.48E-06	present	0.05
ENSG00000250712	0.994955589	absent	0.05
ENSG00000250714	0.000221898	present	0.05
ENSG00000250715	0.807201347	absent	0.05
ENSG00000250716	0.508746501	absent	0.05
ENSG00000250719	0.001768839	present	0.05
ENSG00000250721	NA	absent	0.05
ENSG00000250722	6.66E-36	present	0.05
ENSG00000250723	0.000709036	present	0.05
ENSG00000250725	0.096761853	absent	0.05
ENSG00000250726	6.40E-06	present	0.05
ENSG00000250727	0.744818023	absent	0.05
ENSG00000250728	0.797414722	absent	0.05
ENSG00000250730	0.000118239	present	0.05
ENSG00000250731	0.000270817	present	0.05
ENSG00000250732	0.013153371	present	0.05
ENSG00000250733	0.312444924	absent	0.05
ENSG00000250734	0.064901479	absent	0.05
ENSG00000250735	0.719105573	absent	0.05
ENSG00000250739	0.001438141	present	0.05
ENSG00000250740	3.28E-11	present	0.05
ENSG00000250741	0.012752979	present	0.05
ENSG00000250742	4.37E-09	present	0.05
ENSG00000250745	0.710993307	absent	0.05
ENSG00000250746	0.079321599	absent	0.05
ENSG00000250747	0.529417729	absent	0.05
ENSG00000250748	0.001046031	present	0.05
ENSG00000250749	0.002650564	present	0.05
ENSG00000250750	0.530655168	absent	0.05
ENSG00000250751	0.003549268	present	0.05
ENSG00000250752	0.309358024	absent	0.05
ENSG00000250753	3.77E-07	present	0.05
ENSG00000250754	0.000109043	present	0.05
ENSG00000250756	2.12E-05	present	0.05
ENSG00000250761	0.006758203	present	0.05
ENSG00000250762	NA	absent	0.05
ENSG00000250764	0.000324409	present	0.05
ENSG00000250765	0.049360036	present	0.05
ENSG00000250767	0.000279747	present	0.05
ENSG00000250768	0.896926196	absent	0.05
