libraryId	proportionCodingPresent	proportionGenicPresent	speciesId	organism
SRX2235366	38.3742738209597	31.4485456587097	9913	Bos taurus
SRX2235367	46.6813046063766	38.736552323686	9913	Bos taurus
SRX2235368	46.5715200585518	38.8162422573985	9913	Bos taurus
SRX2235370	44.2568958419103	36.1574962871735	9913	Bos taurus
SRX2235369	32.2858057728375	26.830151773101	9913	Bos taurus
SRX2235371	31.0095604043731	25.4754228999891	9913	Bos taurus
SRX2235372	27.2265678605736	22.7406092657659	9913	Bos taurus
SRX2235373	38.3925712455972	31.9737747672692	9913	Bos taurus
SRX2235375	40.7575133799918	33.3393704495237	9913	Bos taurus
SRX2235374	36.6954851104707	30.31115296845	9913	Bos taurus
SRX2235376	46.4068432368144	38.7401745934002	9913	Bos taurus
SRX2235377	31.2154064315448	25.7217372405549	9913	Bos taurus
SRX2235378	46.2147202781209	38.5735501865469	9913	Bos taurus
SRX2235379	26.5266913681899	21.8386641069294	9913	Bos taurus
SRX2235381	40.7941082292667	34.0964248197921	9913	Bos taurus
SRX2235380	35.3323269749783	29.3222733364726	9913	Bos taurus
SRX2235382	44.2203009926353	36.5269677980222	9913	Bos taurus
SRX2235383	24.4087644664014	20.0202847103995	9913	Bos taurus
SRX2235384	47.2256529893417	39.4646285362408	9913	Bos taurus
SRX2235386	42.5277892136682	35.3171297134785	9913	Bos taurus
SRX2235385	41.2652669136819	34.005868076937	9913	Bos taurus
SRX2235387	33.8456612231828	28.1450356793567	9913	Bos taurus
SRX2235388	37.9534330542976	31.5318578621364	9913	Bos taurus
SRX2235389	49.0279493161338	40.6128880356431	9913	Bos taurus
SRX2235390	43.3465989661955	36.4726337523092	9913	Bos taurus
SRX2235391	34.7651068112163	28.8079110370558	9913	Bos taurus
SRX2235392	48.5293444947624	40.5368203716449	9913	Bos taurus
SRX2235393	45.4599515118247	37.7223168037092	9913	Bos taurus
SRX2235395	41.0731439549883	34.1616256746477	9913	Bos taurus
SRX2235394	41.3842001738255	34.4550295214982	9913	Bos taurus
SRX2235396	41.3338822560725	34.2702937660738	9913	Bos taurus
SRX2883349	10.6536754951741	8.73691455065744	9913	Bos taurus
SRX2883351	44.105942088651	35.9908718803202	9913	Bos taurus
SRX2883352	38.0403458213257	32.3975803238309	9913	Bos taurus
SRX2883354	44.2340240611134	36.1466294780309	9913	Bos taurus
SRX2883355	11.344403275239	9.32009997464411	9913	Bos taurus
SRX2883357	45.290700333928	37.1717318071504	9913	Bos taurus
SRX2883358	10.5347422350304	8.9325171152244	9913	Bos taurus
SRX2883360	48.7763597273684	40.1564820516536	9913	Bos taurus
SRX2883361	60.363203879054	51.3166950411128	9913	Bos taurus
SRX2883363	63.0209048076483	53.5190350273481	9913	Bos taurus
SRX2883364	6.4040986231188	5.36458144673452	9913	Bos taurus
SRX2883366	5.33369928182608	4.56043757018148	9913	Bos taurus
SRX2883367	39.5681807785554	33.6037961386605	9913	Bos taurus
SRX2883369	47.3034170440511	38.8053754482559	9913	Bos taurus
SRX2883370	15.8775902291752	13.369797515123	9913	Bos taurus
SRX2883372	48.6802982480216	40.2687724127939	9913	Bos taurus
SRX2883373	14.4366680389735	12.0368022602963	9913	Bos taurus
SRX2883375	50.2584511230044	45.4087731372478	9913	Bos taurus
SRX2883376	20.6349206349206	17.31444923389	9913	Bos taurus
SRX2883378	42.4225790220027	35.3207519831927	9913	Bos taurus
SRX2883379	24.9942820548008	21.1504328612308	9913	Bos taurus
SRX2883381	43.8177576506107	37.0775527945811	9913	Bos taurus
SRX2883382	20.392479758474	18.1801716955845	9913	Bos taurus
SRX2883384	45.9585563331961	39.3704495236715	9913	Bos taurus
SRX2883385	19.4730341704405	16.9377331836129	9913	Bos taurus
SRX2883387	47.8980833447692	41.3699424059115	9913	Bos taurus
SRX2883388	13.3113764237684	10.9935885826059	9913	Bos taurus
SRX2883390	48.0947806596222	40.8773137247799	9913	Bos taurus
SRX2883391	50.0114358903984	41.6959466801898	9913	Bos taurus
SRX2883393	51.7039476693655	46.1151157315174	9913	Bos taurus
SRX2883394	16.5454462284433	13.8769152751114	9913	Bos taurus
SRX2883396	45.2175106353781	38.522838410548	9913	Bos taurus
SRX2883350	37.3953616028544	30.7277139855834	9913	Bos taurus
SRX2883353	43.8772242806825	35.9148042163219	9913	Bos taurus
SRX2883356	40.2314624216641	33.1220342666715	9913	Bos taurus
SRX2883359	43.1499016513426	35.3787082986199	9913	Bos taurus
SRX2883362	40.6019852705732	32.9228094323903	9913	Bos taurus
SRX2883365	42.8159736517085	35.0273481363422	9913	Bos taurus
SRX2883368	41.242395132885	33.8501104792263	9913	Bos taurus
SRX2883371	45.3547413201592	37.1463759191509	9913	Bos taurus
SRX2883374	44.0601985270573	36.682725395733	9913	Bos taurus
SRX2883377	43.5661680618453	36.2878979968849	9913	Bos taurus
SRX2883380	40.6660262568044	33.4661498895208	9913	Bos taurus
SRX2883383	43.1956452129363	36.1176513203173	9913	Bos taurus
SRX2883386	43.5112757879328	36.0307168471764	9913	Bos taurus
SRX2883389	48.3738163853438	39.4465171876698	9913	Bos taurus
SRX2883392	41.9514203375875	35.1251494186257	9913	Bos taurus
SRX2883395	42.9166094872147	35.1686166551961	9913	Bos taurus
SRX242927	42.8113992955492	34.773789256348	9913	Bos taurus
SRX242931	33.3834586466165	23.0036354519243	9823	Sus scrofa
SRX242929	42.8806390977444	29.7041494296101	9823	Sus scrofa
SRX242932	43.0404135338346	29.8389118716309	9823	Sus scrofa
SRX747713	46.2238689904396	37.2079545042924	9913	Bos taurus
SRX747717	52.1110653675495	42.5254464447423	9913	Bos taurus
SRX747719	54.7184483783907	44.5068279784113	9913	Bos taurus
SRX747721	51.8137322171904	42.2682652950339	9913	Bos taurus
SRX747722	58.3550615250903	47.5096895714855	9913	Bos taurus
SRX747724	53.9133616943415	43.680950483573	9913	Bos taurus
SRX747725	38.822560724578	31.2710544427138	9913	Bos taurus
SRX747728	60.2808654681854	49.6033614662948	9913	Bos taurus
SRX747730	53.4239055852889	43.5288151555765	9913	Bos taurus
SRX747732	48.2914779744751	39.0589343282501	9913	Bos taurus
SRX747735	58.4922922098715	47.7523816423371	9913	Bos taurus
SRX747737	55.8894835551896	45.3544390915348	9913	Bos taurus
SRX747739	42.1435432962811	33.9261781432245	9913	Bos taurus
SRX747741	55.0478020218654	44.7350309704061	9913	Bos taurus
SRX747745	53.2363569827547	43.3875466367226	9913	Bos taurus
SRX747758	50.6426970403916	41.1236280653457	9913	Bos taurus
SRX747759	56.2417089794611	45.8977795486652	9913	Bos taurus
SRX747761	52.4815882164585	42.6558481544536	9913	Bos taurus
SRX747764	42.3493893234527	34.3789618574999	9913	Bos taurus
SRX747766	51.882347559581	42.2284203281776	9913	Bos taurus
SRX747808	49.3069850418554	40.004346723657	9913	Bos taurus
SRX747810	53.3232697497827	43.3984134458652	9913	Bos taurus
SRX747812	44.2980650473446	35.9836273408918	9913	Bos taurus
SRX747813	54.9654636109968	44.6227406092658	9913	Bos taurus
SRX747816	50.6289739719134	41.3445865179121	9913	Bos taurus
SRX747817	55.770550295046	45.5790198138153	9913	Bos taurus
SRX747820	51.562142628425	41.8408374687579	9913	Bos taurus
SRX747821	53.2821005443484	43.3984134458652	9913	Bos taurus
SRX747822	56.2142628425049	45.7347774115261	9913	Bos taurus
SRX747823	54.4211152280317	44.2677581772739	9913	Bos taurus
SRX747824	53.7852797218791	43.8511971601405	9913	Bos taurus
SRX747825	53.2500800512328	43.5324374252907	9913	Bos taurus
SRX747826	58.9543021819679	48.0204296011881	9913	Bos taurus
SRX747827	39.4172270252962	31.8252617089869	9913	Bos taurus
SRX747828	57.4813594986506	47.1148621726374	9913	Bos taurus
SRX747829	56.6991445953982	46.2600065200855	9913	Bos taurus
SRX747830	53.437628653767	43.7099286412866	9913	Bos taurus
SRX747831	52.4907369287773	42.6486036150252	9913	Bos taurus
SRX747832	46.8597044965921	37.8816966711341	9913	Bos taurus
SRX747833	60.2305475504323	49.4838265657261	9913	Bos taurus
SRX747834	55.363432596862	45.0719020538269	9913	Bos taurus
SRX747835	41.1875028589726	33.3067700220958	9913	Bos taurus
SRX747836	57.7009285943004	47.1945521063498	9913	Bos taurus
SRX747837	44.7280545263254	36.3784547397399	9913	Bos taurus
SRX747838	48.9959288230182	39.5406962002391	9913	Bos taurus
SRX747839	60.1482091395636	49.3280689680154	9913	Bos taurus
SRX747840	53.7166643794886	43.735284529286	9913	Bos taurus
SRX747841	42.9760761172865	34.6904770529214	9913	Bos taurus
SRX747842	42.0246100361374	33.8283768609411	9913	Bos taurus
SRX747843	55.1758839943278	44.5865179121237	9913	Bos taurus
SRX747844	43.2276657060519	34.7629224472054	9913	Bos taurus
SRX747845	55.5464068432368	45.394284058391	9913	Bos taurus
SRX747846	59.215040483052	48.4587242366067	9913	Bos taurus
SRX747847	41.9788664745437	33.8609772883689	9913	Bos taurus
SRX747849	57.7649695805315	46.9409932263556	9913	Bos taurus
SRX747850	46.6675815378985	37.7657840402796	9913	Bos taurus
SRX747864	42.5552353506244	34.3318723512153	9913	Bos taurus
SRX747865	53.6617721055761	43.5288151555765	9913	Bos taurus
SRX747877	49.0691185215681	39.8522113956605	9913	Bos taurus
SRX747890	50.8805635606788	41.254029775057	9913	Bos taurus
SRX747892	42.7427839531586	34.4296736334988	9913	Bos taurus
SRX747893	52.1430858606651	42.2899989133191	9913	Bos taurus
SRX747894	52.7011573121083	42.8731843373058	9913	Bos taurus
SRX747896	54.4760075019441	44.1011337704205	9913	Bos taurus
SRX747897	54.3890947349161	44.3510703807005	9913	Bos taurus
SRX747898	43.5021270756141	35.1577498460535	9913	Bos taurus
SRX747899	51.3700196697315	41.5619227007643	9913	Bos taurus
SRX747903	52.993916106308	43.2136776904408	9913	Bos taurus
SRX747904	54.5674946251315	44.5321838664107	9913	Bos taurus
SRX747921	41.8050409404876	33.6653747238019	9913	Bos taurus
SRX747929	57.8656054160377	47.1221067120658	9913	Bos taurus
SRX747935	48.8175289328027	39.913789980802	9913	Bos taurus
SRX747946	41.6266410502722	33.5385952838048	9913	Bos taurus
SRX747953	61.3146699602031	50.320570869707	9913	Bos taurus
SRX747970	57.783267005169	47.2488861520629	9913	Bos taurus
SRX747977	42.8800146379397	34.6180316586373	9913	Bos taurus
SRX747983	48.0673345226659	38.9719998551092	9913	Bos taurus
SRX747999	43.9595626915512	35.3678414894773	9913	Bos taurus
SRX748006	46.1415305795709	37.2514217408628	9913	Bos taurus
SRX748018	57.7603952243722	47.1510848697794	9913	Bos taurus
SRX748024	55.203330131284	44.7640091281197	9913	Bos taurus
SRX748031	50.7799277251727	41.1272503350599	9913	Bos taurus
SRX748038	56.8363752801793	46.3722968812258	9913	Bos taurus
SRX748047	51.2968299711816	41.4822327670518	9913	Bos taurus
SRX748053	3.92022322858058	3.14775238164234	9913	Bos taurus
SRX294981	51.2327889849504	43.1520991052994	9913	Bos taurus
SRX294983	55.3176890352683	46.9554823052124	9913	Bos taurus
SRX294980	47.7334065230319	40.4390190893614	9913	Bos taurus
SRX294982	53.8355976396322	45.8325786938095	9913	Bos taurus
SRX317198	49.0782672338868	42.0943963487521	9913	Bos taurus
SRX317197	49.4167695896803	42.0545513818959	9913	Bos taurus
SRX317199	46.0820639494991	39.1313797225341	9913	Bos taurus
SRX378128	60.5187319884726	51.9759481290977	9913	Bos taurus
SRX378138	59.7410914413796	48.7992175897417	9913	Bos taurus
SRX378134	61.0219111660034	49.8895207737168	9913	Bos taurus
SRX378139	60.3906500160102	52.320063751947	9913	Bos taurus
SRX378136	60.8984035497004	49.8532980765748	9913	Bos taurus
SRX378140	59.6861991674672	48.7086608468867	9913	Bos taurus
SRX378131	58.3550615250903	47.607490853769	9913	Bos taurus
SRX378130	59.1509994968208	50.8457999782664	9913	Bos taurus
SRX378135	59.7410914413796	51.410874053682	9913	Bos taurus
SRX378137	59.3614198801519	51.0124243851197	9913	Bos taurus
SRX378132	58.2224051964686	50.0561451805701	9913	Bos taurus
SRX378133	60.5781986185444	52.3164414822328	9913	Bos taurus
SRX378129	58.7850510040712	47.9914514434745	9913	Bos taurus
SRX378141	60.5690499062257	49.4584706777267	9913	Bos taurus
SRX684126	42.5460866383057	36.2480530300286	9913	Bos taurus
SRX684120	44.5313572114725	37.3782011808599	9913	Bos taurus
SRX684117	34.4952197978135	28.4493063353497	9913	Bos taurus
SRX684123	46.6721558940579	40.1528597819394	9913	Bos taurus
SRX684121	48.0764832349847	40.681711160213	9913	Bos taurus
SRX684119	42.303645761859	35.6757344151846	9913	Bos taurus
SRX684116	46.2833356205114	39.0408229796791	9913	Bos taurus
SRX684125	44.0922190201729	36.6682363168762	9913	Bos taurus
SRX684122	37.0751566716985	30.8436266164379	9913	Bos taurus
SRX684124	41.2195233520882	34.5347194552106	9913	Bos taurus
SRX684115	44.105942088651	36.6139022711631	9913	Bos taurus
SRX684118	46.6950276748548	39.895678632231	9913	Bos taurus
SRX684128	45.2998490462467	38.3308581156953	9913	Bos taurus
SRX684127	31.4258268148758	25.9970297388344	9913	Bos taurus
SRX684133	40.945061982526	34.9078132357735	9913	Bos taurus
SRX684132	44.9156031288596	38.1280110116999	9913	Bos taurus
SRX684130	31.4349755271945	26.2216104611149	9913	Bos taurus
SRX684135	42.6558711861306	35.9039374071793	9913	Bos taurus
SRX684131	41.5671744202004	34.8426123809179	9913	Bos taurus
SRX684134	45.9631306893555	39.0589343282501	9913	Bos taurus
SRX684129	48.0902063034628	41.163473032202	9913	Bos taurus
SRX728670	41.3979232423036	34.7846560654906	9913	Bos taurus
SRX728686	44.0647728832167	36.8457275328721	9913	Bos taurus
SRX728641	48.6620008233841	40.7795124424965	9913	Bos taurus
SRX728650	40.5882622020951	34.1109138986489	9913	Bos taurus
SRX728645	48.6345546864279	40.6346216539283	9913	Bos taurus
SRX728631	46.1689767165271	38.5626833774043	9913	Bos taurus
SRX728642	47.8111705777412	39.7326764950918	9913	Bos taurus
SRX728626	44.7417775948035	37.0594414460101	9913	Bos taurus
SRX728622	49.2703901925804	41.645234904191	9913	Bos taurus
SRX728687	39.8334934357989	33.0749447603869	9913	Bos taurus
SRX728672	42.8113992955492	36.0560727351759	9913	Bos taurus
SRX728603	49.1148620831618	41.2141848082008	9913	Bos taurus
SRX728632	44.4215726636476	36.8203716448727	9913	Bos taurus
SRX728629	49.2612414802617	41.3590755967689	9913	Bos taurus
SRX728624	51.0818352316911	43.3875466367226	9913	Bos taurus
SRX728628	46.7087507433329	38.9647553156808	9913	Bos taurus
SRX728657	40.871872283976	34.2702937660738	9913	Bos taurus
SRX728639	48.8175289328027	40.7758901727823	9913	Bos taurus
SRX728649	39.7328576002928	33.1944796609556	9913	Bos taurus
SRX728638	48.5567906317186	40.5259535625023	9913	Bos taurus
SRX728640	48.6940213164997	40.913536421922	9913	Bos taurus
SRX728659	42.0108869676593	35.2301952403376	9913	Bos taurus
SRX728607	47.7928731531037	39.9065454413736	9913	Bos taurus
SRX728614	48.6391290425873	40.9823595464918	9913	Bos taurus
SRX728664	40.6111339828919	34.0819357409353	9913	Bos taurus
SRX728625	48.5888111248342	40.7070670482124	9913	Bos taurus
SRX728666	40.3138008325328	33.6943528815156	9913	Bos taurus
SRX728655	41.8690819267188	35.1215271489115	9913	Bos taurus
SRX728627	48.735190521934	40.6165103053573	9913	Bos taurus
SRX728637	48.5201957824436	40.4172854710762	9913	Bos taurus
SRX728694	42.4500251589589	35.6684898757562	9913	Bos taurus
SRX728651	40.1811445039111	33.8030209729416	9913	Bos taurus
SRX728653	42.0429074607749	35.1106603397689	9913	Bos taurus
SRX728618	49.3664516719272	41.699568949904	9913	Bos taurus
SRX728693	41.896528063675	34.9476582026298	9913	Bos taurus
SRX728691	41.7958922281689	34.9404136632014	9913	Bos taurus
SRX728610	44.5450802799506	37.2514217408628	9913	Bos taurus
SRX728671	44.0647728832167	37.0558191762959	9913	Bos taurus
SRX728608	45.5422899226934	37.9432752562756	9913	Bos taurus
SRX728648	46.7361968802891	38.8524649545405	9913	Bos taurus
SRX728617	47.2851196194136	39.5877857065237	9913	Bos taurus
SRX728619	48.6711495357029	40.8845582642084	9913	Bos taurus
SRX728647	45.2586798408124	37.9360307168472	9913	Bos taurus
SRX728662	40.6706006129637	34.0783134712211	9913	Bos taurus
SRX728695	43.3831938154705	36.5161009888796	9913	Bos taurus
SRX728601	44.8012442248753	37.3528452928605	9913	Bos taurus
SRX728605	45.1900644984218	37.5774260151411	9913	Bos taurus
SRX728621	47.6922373175975	40.0550584996559	9913	Bos taurus
SRX728620	48.5339188509217	40.6201325750715	9913	Bos taurus
SRX728643	46.3885458121769	38.3525917339805	9913	Bos taurus
SRX728616	48.3509446045469	40.6273771144999	9913	Bos taurus
SRX728674	45.3501669639998	38.2946354185533	9913	Bos taurus
SRX728668	41.4939847216504	34.9041909660593	9913	Bos taurus
SRX728654	40.0027446136956	33.3357481798095	9913	Bos taurus
SRX728663	41.0914413796258	34.3717173180715	9913	Bos taurus
SRX728677	42.7885275147523	36.0017386894628	9913	Bos taurus
SRX728673	40.8947440647729	34.4115622849277	9913	Bos taurus
SRX728696	40.04391381913	33.4770166986634	9913	Bos taurus
SRX728652	39.106170806459	32.4664034484008	9913	Bos taurus
SRX728630	44.0876446640135	36.4001883580251	9913	Bos taurus
SRX728612	53.1037006541329	44.8292099829753	9913	Bos taurus
SRX728611	49.4899592882302	41.6923244104756	9913	Bos taurus
SRX728609	49.2978363295366	41.6742130619046	9913	Bos taurus
SRX728684	41.8324870774438	35.0201035969138	9913	Bos taurus
SRX728634	46.1369562234116	38.2910131488391	9913	Bos taurus
SRX728606	47.7654270161475	39.4537617270982	9913	Bos taurus
SRX728661	37.6240794108229	31.5861919078495	9913	Bos taurus
SRX728623	47.6922373175975	40.3339732676495	9913	Bos taurus
SRX728679	41.068569598829	34.3970732060709	9913	Bos taurus
SRX728635	44.7875211563972	37.3202448654327	9913	Bos taurus
SRX728681	39.9524266959425	33.2343246278118	9913	Bos taurus
SRX728658	40.2085906408673	33.7523091969428	9913	Bos taurus
SRX728644	46.3428022505832	38.4286593979788	9913	Bos taurus
SRX728680	43.0721375966333	36.1357626688883	9913	Bos taurus
SRX728660	40.3183751886922	33.8501104792263	9913	Bos taurus
SRX728615	50.0068615342391	42.235664867606	9913	Bos taurus
SRX728682	42.8068249393898	35.9655159923208	9913	Bos taurus
SRX728675	42.5277892136682	35.6358894483283	9913	Bos taurus
SRX728689	43.4152143085861	36.3349875031695	9913	Bos taurus
SRX728656	41.8004665843283	34.9259245843445	9913	Bos taurus
SRX728646	48.0124422487535	40.1528597819394	9913	Bos taurus
SRX728636	49.1331595077993	41.2431629659144	9913	Bos taurus
SRX728678	43.0218196788802	36.0705618140327	9913	Bos taurus
SRX728685	40.5287955720232	33.9153113340819	9913	Bos taurus
SRX728690	40.8352774347011	34.0276016952222	9913	Bos taurus
SRX728683	45.1809157861031	38.0302097294165	9913	Bos taurus
SRX728669	40.217739353186	33.5784402506611	9913	Bos taurus
SRX728602	46.969489044417	39.1857137682472	9913	Bos taurus
SRX728613	46.0546178125429	38.3453471945521	9913	Bos taurus
SRX728676	40.3000777640547	33.701597420944	9913	Bos taurus
SRX728633	45.0665568821188	37.2441772014344	9913	Bos taurus
SRX728692	44.4856136498788	37.3600898322889	9913	Bos taurus
SRX728665	41.7592973788939	35.1142826094831	9913	Bos taurus
SRX728604	46.5349252092768	38.5590611076901	9913	Bos taurus
SRX728667	41.9559946937469	35.1468830369109	9913	Bos taurus
SRX728688	40.501349435067	33.9841344586518	9913	Bos taurus
SRX765396	51.1824710671973	41.6923244104756	9913	Bos taurus
SRX765397	52.2940396139243	42.5689136813127	9913	Bos taurus
SRX815591	49.5082567128677	40.0767921179411	9913	Bos taurus
SRX815582	46.5166277846393	37.5593146665701	9913	Bos taurus
SRX815697	37.143772014089	29.9235701090303	9913	Bos taurus
SRX1254108	60.646813960935	52.856159669649	9913	Bos taurus
SRX1254110	55.1118430080966	48.8137066685985	9913	Bos taurus
SRX1254111	58.7667535794337	51.8455464193864	9913	Bos taurus
SRX1254112	57.289236539957	50.4618393885609	9913	Bos taurus
SRX1254113	59.95608618087	52.1317057268084	9913	Bos taurus
SRX1254115	56.1685192809112	49.5345383417249	9913	Bos taurus
SRX1254116	58.2315539087873	51.2696055348281	9913	Bos taurus
SRX1254117	57.2297699098852	50.4075053428478	9913	Bos taurus
SRX1254118	58.9360047573304	51.1826710616873	9913	Bos taurus
SRX1254120	55.5875760486712	49.1868004491614	9913	Bos taurus
SRX1254121	56.9049906225699	49.5019379142971	9913	Bos taurus
SRX1254122	52.536480490371	45.7347774115261	9913	Bos taurus
SRX1254123	57.3395544577101	49.8098308400044	9913	Bos taurus
SRX1254125	54.2106948447006	47.6147353931974	9913	Bos taurus
SRX1254126	58.3047436073373	51.1029811279748	9913	Bos taurus
SRX1254127	56.4795754997484	49.1143550548774	9913	Bos taurus
SRX1072495	26.2202095055121	21.2047669069439	9913	Bos taurus
SRX1072494	32.5877132793559	26.275944506828	9913	Bos taurus
SRX1072493	37.1117515209734	30.0974390553121	9913	Bos taurus
SRX1072496	25.0263025479164	20.2702213206795	9913	Bos taurus
SRX1113898	41.722702529619	33.5965515992321	9913	Bos taurus
SRX1113894	44.4947623621975	35.9039374071793	9913	Bos taurus
SRX1113897	42.6284250491743	34.3210055420727	9913	Bos taurus
SRX1113909	38.9506426970404	31.3217662187126	9913	Bos taurus
SRX1113895	35.0166963999817	28.1993697250697	9913	Bos taurus
SRX1113907	36.2197520698962	29.1447821204767	9913	Bos taurus
SRX1113899	44.9293261973377	36.1756076357446	9913	Bos taurus
SRX1113905	43.9595626915512	35.4004419169051	9913	Bos taurus
SRX1113908	37.2855770550295	29.988770963886	9913	Bos taurus
SRX1113903	40.8307030785417	32.9046980838193	9913	Bos taurus
SRX1113904	36.155711083665	29.1592711993335	9913	Bos taurus
SRX1113906	43.3786194593111	34.9404136632014	9913	Bos taurus
SRX1113902	41.5534513517222	33.4842612380918	9913	Bos taurus
SRX1113896	43.982434472348	35.4439091534756	9913	Bos taurus
SRX1113900	44.7463519509629	36.0669395443185	9913	Bos taurus
SRX1113901	43.0080966104021	34.6361430072083	9913	Bos taurus
SRX1115679	53.5291157769544	43.181077263013	9913	Bos taurus
SRX1115681	52.9756186816706	42.8333393704495	9913	Bos taurus
SRX1116017	54.4897305704222	44.1518455464194	9913	Bos taurus
SRX1116038	52.4953112849366	42.4819792081718	9913	Bos taurus
SRX1116379	52.0012808197246	42.1777085521788	9913	Bos taurus
SRX1372535	60.5461781254289	52.4178650342304	9913	Bos taurus
SRX1372536	59.1372764283427	50.070634259427	9913	Bos taurus
SRX1372534	57.7146516627785	48.4261238091788	9913	Bos taurus
SRX1372546	58.8536663464617	49.8351867280038	9913	Bos taurus
SRX1372543	57.3807236631444	48.4840801246061	9913	Bos taurus
SRX1372542	57.2800878276383	48.37541203318	9913	Bos taurus
SRX1372544	57.9708156077032	49.0310428514507	9913	Bos taurus
SRX1372545	58.5060152783496	49.107110515449	9913	Bos taurus
SRX1372548	57.5408261287224	48.3717897634658	9913	Bos taurus
SRX1372549	60.8526599881067	51.8636577679574	9913	Bos taurus
SRX1372547	57.8930515529939	49.0817546274496	9913	Bos taurus
SRX1372550	57.0102008142354	47.9624732857609	9913	Bos taurus
SRX1372538	58.1949590595124	49.8098308400044	9913	Bos taurus
SRX1372539	56.9461598280042	48.0095627920455	9913	Bos taurus
SRX1372541	57.3578518823476	48.3899011120368	9913	Bos taurus
SRX1372540	57.7558208682128	48.4333683486072	9913	Bos taurus
SRX1372537	58.2452769772654	49.2882240011591	9913	Bos taurus
SRX1372552	56.2325602671424	47.1329735212084	9913	Bos taurus
SRX1372553	58.9497278258085	49.661317781722	9913	Bos taurus
SRX1372551	55.7065093088148	46.5751439852211	9913	Bos taurus
SRX1372562	58.2727231142217	49.3027130800159	9913	Bos taurus
SRX1372559	58.0165591692969	48.8861520628826	9913	Bos taurus
SRX1372561	56.2600064040986	47.6219799326258	9913	Bos taurus
SRX1372560	57.8152874982846	48.8644184445974	9913	Bos taurus
SRX1372563	58.9725996066054	49.87503169486	9913	Bos taurus
SRX1372566	57.4081698001006	48.4840801246061	9913	Bos taurus
SRX1372565	57.3807236631444	48.4514796971783	9913	Bos taurus
SRX1372568	59.5169479895705	50.3966385337052	9913	Bos taurus
SRX1372567	59.5306710580486	50.5234179737023	9913	Bos taurus
SRX1372564	62.5451717670738	53.5806136124896	9913	Bos taurus
SRX1372558	59.7593888660171	51.4144963233962	9913	Bos taurus
SRX1372554	59.4300352225424	50.5523961314159	9913	Bos taurus
SRX1372555	59.1144046475459	49.9474770891441	9913	Bos taurus
SRX1372557	58.9908970312429	50.1032346868548	9913	Bos taurus
SRX1372556	58.7667535794337	49.5562719600101	9913	Bos taurus
SRX1372516	58.8536663464617	49.8605426160032	9913	Bos taurus
SRX1372517	57.783267005169	49.1759336400188	9913	Bos taurus
SRX1372518	57.8015644298065	48.3355670663238	9913	Bos taurus
SRX1372525	57.8656054160377	48.7992175897417	9913	Bos taurus
SRX1372526	60.6605370294131	51.2080269496867	9913	Bos taurus
SRX1372524	56.2874525410548	47.2887311189191	9913	Bos taurus
SRX1372527	58.6386716069713	49.6178505451516	9913	Bos taurus
SRX1372528	56.3469191711267	47.4589777954867	9913	Bos taurus
SRX1372531	60.9441471112941	51.2044046799725	9913	Bos taurus
SRX1372533	58.7301587301587	49.9402325497157	9913	Bos taurus
SRX1372529	57.2938108961164	47.5531568080559	9913	Bos taurus
SRX1372532	56.6671241022826	47.6473358206252	9913	Bos taurus
SRX1372530	55.7110836649742	46.12598254066	9913	Bos taurus
SRX1372522	58.5334614153058	49.5345383417249	9913	Bos taurus
SRX1372521	55.7385298019304	46.7055456949324	9913	Bos taurus
SRX1372519	55.5967247609899	46.7888578983591	9913	Bos taurus
SRX1372523	59.2104661268926	50.0199224834281	9913	Bos taurus
SRX1372520	56.9095649787292	48.2522548628971	9913	Bos taurus
SRX1372500	59.2241891953707	50.106856956569	9913	Bos taurus
SRX1372499	46.3610996752207	38.468504364835	9913	Bos taurus
SRX1372498	58.684415168565	49.9764552468577	9913	Bos taurus
SRX1372506	51.9555372581309	43.3477016698663	9913	Bos taurus
SRX1372508	55.2719454736746	46.4374977360814	9913	Bos taurus
SRX1372509	49.9885641096016	41.5184554641939	9913	Bos taurus
SRX1372507	54.4119665157129	45.4377512949614	9913	Bos taurus
SRX1372510	51.9372398334934	43.7135509110008	9913	Bos taurus
SRX1372514	51.4935272860345	43.181077263013	9913	Bos taurus
SRX1372511	49.9108000548923	41.6090122070489	9913	Bos taurus
SRX1372512	50.3453638900325	42.0726627304669	9913	Bos taurus
SRX1372515	53.8904899135447	44.5647842938385	9913	Bos taurus
SRX1372513	53.0488083802205	44.2568913681313	9913	Bos taurus
SRX1372502	55.0889712272998	46.1114934618032	9913	Bos taurus
SRX1372504	54.7779150084626	45.9992031006629	9913	Bos taurus
SRX1372501	55.9352271167833	46.2853624080849	9913	Bos taurus
SRX1372503	56.4841498559078	47.3032201977759	9913	Bos taurus
SRX1372505	54.956314898678	46.5642771760785	9913	Bos taurus
SRX1410420	58.2498513334248	50.8313108994096	9913	Bos taurus
SRX1410413	58.6340972508119	51.0740029702612	9913	Bos taurus
SRX1410419	58.2132564841499	51.0993588582606	9913	Bos taurus
SRX1410418	57.3349801015507	50.5741297497012	9913	Bos taurus
SRX1410414	57.2663647591601	50.1285905748542	9913	Bos taurus
SRX1410417	56.8729701294543	49.7047850182925	9913	Bos taurus
SRX1410416	58.3321897442935	50.7371318868403	9913	Bos taurus
SRX1410421	57.0559443758291	50.6212192559858	9913	Bos taurus
SRX1410415	57.3578518823476	49.1324664034484	9913	Bos taurus
